recid,phash,qhash
RUZL01000001.1,d8596b2729280c71f09c,1f38c2a3ea46a76b271d
RUZL01000001.1,d8596b2729280c71f09c,aa6588474484fd1c0859
RUZL01000001.1,aa6bf542158fe6c09ef2,d8596b2729280c71f09c
RUZL01000001.1,aa6bf542158fe6c09ef2,be4b9f205bb285898b15
RUZL01000001.1,aa6bf542158fe6c09ef2,785fa8f89b598c47d6d7
RUZL01000001.1,aa6bf542158fe6c09ef2,eb06d528506ce5d1a1a2
RUZL01000001.1,aa6bf542158fe6c09ef2,3aa60fdc9cd0c68501f0
RUZL01000001.1,aa6bf542158fe6c09ef2,1f38c2a3ea46a76b271d
RUZL01000001.1,aa6bf542158fe6c09ef2,aa6588474484fd1c0859
RUZL01000001.1,485d8253f3da8683e73e,aa6bf542158fe6c09ef2
RUZL01000001.1,485d8253f3da8683e73e,d8596b2729280c71f09c
RUZL01000001.1,485d8253f3da8683e73e,be4b9f205bb285898b15
RUZL01000001.1,485d8253f3da8683e73e,785fa8f89b598c47d6d7
RUZL01000001.1,485d8253f3da8683e73e,eb06d528506ce5d1a1a2
RUZL01000001.1,485d8253f3da8683e73e,3aa60fdc9cd0c68501f0
RUZL01000001.1,485d8253f3da8683e73e,1f38c2a3ea46a76b271d
RUZL01000001.1,5c11a9a7744e6ab16d24,485d8253f3da8683e73e
RUZL01000001.1,5c11a9a7744e6ab16d24,aa6bf542158fe6c09ef2
RUZL01000001.1,5c11a9a7744e6ab16d24,d8596b2729280c71f09c
RUZL01000001.1,5c11a9a7744e6ab16d24,be4b9f205bb285898b15
RUZL01000001.1,5c11a9a7744e6ab16d24,785fa8f89b598c47d6d7
RUZL01000001.1,5c11a9a7744e6ab16d24,eb06d528506ce5d1a1a2
RUZL01000001.1,0c92fc3e1cca153b8796,5c11a9a7744e6ab16d24
RUZL01000001.1,0c92fc3e1cca153b8796,485d8253f3da8683e73e
RUZL01000001.1,0c92fc3e1cca153b8796,aa6bf542158fe6c09ef2
RUZL01000001.1,0c92fc3e1cca153b8796,d8596b2729280c71f09c
RUZL01000001.1,0c92fc3e1cca153b8796,be4b9f205bb285898b15
RUZL01000001.1,0c92fc3e1cca153b8796,785fa8f89b598c47d6d7
RUZL01000001.1,133b023b8f17f335fe4f,0c92fc3e1cca153b8796
RUZL01000001.1,133b023b8f17f335fe4f,5c11a9a7744e6ab16d24
RUZL01000001.1,133b023b8f17f335fe4f,485d8253f3da8683e73e
RUZL01000001.1,133b023b8f17f335fe4f,aa6bf542158fe6c09ef2
RUZL01000001.1,133b023b8f17f335fe4f,d8596b2729280c71f09c
RUZL01000001.1,b7d604785f033d920ba0,133b023b8f17f335fe4f
RUZL01000001.1,b7d604785f033d920ba0,0c92fc3e1cca153b8796
RUZL01000001.1,b7d604785f033d920ba0,5c11a9a7744e6ab16d24
RUZL01000001.1,b7d604785f033d920ba0,485d8253f3da8683e73e
RUZL01000001.1,b7d604785f033d920ba0,aa6bf542158fe6c09ef2
RUZL01000001.1,b7d604785f033d920ba0,d8596b2729280c71f09c
RUZL01000001.1,6f0f897556779f634bc1,b7d604785f033d920ba0
RUZL01000001.1,6f0f897556779f634bc1,133b023b8f17f335fe4f
RUZL01000001.1,6f0f897556779f634bc1,0c92fc3e1cca153b8796
RUZL01000001.1,6f0f897556779f634bc1,5c11a9a7744e6ab16d24
RUZL01000001.1,6f0f897556779f634bc1,485d8253f3da8683e73e
RUZL01000001.1,196117ecfb7f633f5f37,6f0f897556779f634bc1
RUZL01000001.1,196117ecfb7f633f5f37,b7d604785f033d920ba0
RUZL01000001.1,196117ecfb7f633f5f37,133b023b8f17f335fe4f
RUZL01000001.1,196117ecfb7f633f5f37,0c92fc3e1cca153b8796
RUZL01000001.1,196117ecfb7f633f5f37,5c11a9a7744e6ab16d24
RUZL01000001.1,ac834589332dfcdb2100,196117ecfb7f633f5f37
RUZL01000001.1,ac834589332dfcdb2100,6f0f897556779f634bc1
RUZL01000001.1,ac834589332dfcdb2100,b7d604785f033d920ba0
RUZL01000001.1,ac834589332dfcdb2100,133b023b8f17f335fe4f
RUZL01000001.1,ac834589332dfcdb2100,0c92fc3e1cca153b8796
RUZL01000001.1,4a9d596a15842b96df3e,ac834589332dfcdb2100
RUZL01000001.1,4a9d596a15842b96df3e,196117ecfb7f633f5f37
RUZL01000001.1,4a9d596a15842b96df3e,6f0f897556779f634bc1
RUZL01000001.1,4a9d596a15842b96df3e,b7d604785f033d920ba0
RUZL01000001.1,5b792e655cefe4645061,4a9d596a15842b96df3e
RUZL01000001.1,5b792e655cefe4645061,ac834589332dfcdb2100
RUZL01000001.1,5b792e655cefe4645061,196117ecfb7f633f5f37
